2016/17-1,000NONPJ,matrix spike,11/8/2016,Anion,Chloride,n/a,=,134,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike,11/8/2016,Anion,Chloride,n/a,=,99.1,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike dup,11/8/2016,Anion,Chloride,n/a,=,134,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike dup,11/8/2016,Anion,Chloride,n/a,=,99.4,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike dup|| rec,11/8/2016,Anion,Chloride,n/a,=,108,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike dup|| rec,11/8/2016,Anion,Chloride,n/a,=,111,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/8/2016,Anion,Chloride,n/a,=,111,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/8/2016,Anion,Chloride,n/a,=,107,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/8/2016,Anion,Chloride,n/a,=,0.3,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/8/2016,Anion,Chloride,n/a,=,0.2,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike,11/9/2016,Anion,Chloride,n/a,=,201,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike,11/9/2016,Anion,Chloride,n/a,=,64.9,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike dup,11/9/2016,Anion,Chloride,n/a,=,201,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike dup,11/9/2016,Anion,Chloride,n/a,=,62.6,mg/L,EPA 300.0,1,5
2016/17-1,000NONPJ,matrix spike dup|| rec,11/9/2016,Anion,Chloride,n/a,=,96,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike dup|| rec,11/9/2016,Anion,Chloride,n/a,=,110,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/9/2016,Anion,Chloride,n/a,=,115,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/9/2016,Anion,Chloride,n/a,=,96,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/9/2016,Anion,Chloride,n/a,=,0.01,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/9/2016,Anion,Chloride,n/a,=,4,%,EPA 300.0,-88,-88
2016/17-1,Lab,LCS,11/8/2016,Anion,Chloride,n/a,=,2.63,mg/L,EPA 300.0,0.1,0.5
2016/17-1,Lab,LCS|| rec,11/8/2016,Anion,Chloride,n/a,=,105,%,EPA 300.0,-88,-88
2016/17-1,Lab,method blank,11/8/2016,Anion,Chloride,n/a,<,0.1,mg/L,EPA 300.0,0.1,0.5
2016/17-1,Lab,LCS,11/9/2016,Anion,Chloride,n/a,=,2.47,mg/L,EPA 300.0,0.1,0.5
2016/17-1,Lab,LCS|| rec,11/9/2016,Anion,Chloride,n/a,=,99,%,EPA 300.0,-88,-88
2016/17-1,Lab,method blank,11/9/2016,Anion,Chloride,n/a,<,0.1,mg/L,EPA 300.0,0.1,0.5
2016/17-1,000NONPJ,matrix spike,11/8/2016,Anion,Fluoride,n/a,=,10.8,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike,11/8/2016,Anion,Fluoride,n/a,=,10.6,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike dup,11/8/2016,Anion,Fluoride,n/a,=,10.7,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike dup,11/8/2016,Anion,Fluoride,n/a,=,11.2,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike dup|| rec,11/8/2016,Anion,Fluoride,n/a,=,104,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike dup|| rec,11/8/2016,Anion,Fluoride,n/a,=,102,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/8/2016,Anion,Fluoride,n/a,=,103,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/8/2016,Anion,Fluoride,n/a,=,97,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/8/2016,Anion,Fluoride,n/a,=,4,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/8/2016,Anion,Fluoride,n/a,=,0.9,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike,11/9/2016,Anion,Fluoride,n/a,=,11.8,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike,11/9/2016,Anion,Fluoride,n/a,=,17.6,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike dup,11/9/2016,Anion,Fluoride,n/a,=,17.6,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike dup,11/9/2016,Anion,Fluoride,n/a,=,10.7,mg/L,EPA 300.0,0.2,1
2016/17-1,000NONPJ,matrix spike dup|| rec,11/9/2016,Anion,Fluoride,n/a,=,107,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike dup|| rec,11/9/2016,Anion,Fluoride,n/a,=,86,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/9/2016,Anion,Fluoride,n/a,=,86,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| rec,11/9/2016,Anion,Fluoride,n/a,=,118,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/9/2016,Anion,Fluoride,n/a,=,0.06,%,EPA 300.0,-88,-88
2016/17-1,000NONPJ,matrix spike|| RPD,11/9/2016,Anion,Fluoride,n/a,=,10,%,EPA 300.0,-88,-88
2016/17-1,Lab,LCS,11/8/2016,Anion,Fluoride,n/a,=,0.508,mg/L,EPA 300.0,0.02,0.1
2016/17-1,Lab,LCS|| rec,11/8/2016,Anion,Fluoride,n/a,=,102,%,EPA 300.0,-88,-88
2016/17-1,Lab,method blank,11/8/2016,Anion,Fluoride,n/a,<,0.02,mg/L,EPA 300.0,0.02,0.1
2016/17-1,Lab,LCS,11/9/2016,Anion,Fluoride,n/a,=,0.481,mg/L,EPA 300.0,0.02,0.1
2016/17-1,Lab,LCS|| rec,11/9/2016,Anion,Fluoride,n/a,=,96,%,EPA 300.0,-88,-88
2016/17-1,Lab,method blank,11/9/2016,Anion,Fluoride,n/a,<,0.02,mg/L,EPA 300.0,0.02,0.1
2016/17-1,000NONPJ,matrix spike,11/5/2016,Anion,Perchlorate,n/a,=,8.65,µg/L,EPA 314.0,0.95,2
2016/17-1,000NONPJ,matrix spike|| rec,11/5/2016,Anion,Perchlorate,n/a,=,86,%,EPA 314.0,-88,-88
2016/17-1,000NONPJ,matrix spike dup,11/5/2016,Anion,Perchlorate,n/a,=,9.36,µg/L,EPA 314.0,0.95,2
