2012/13-1,000NONPJ,matrix spike,10/16/2012,Anion,Chloride,n/a,=,183,mg/L,EPA 300.0,1,5
2012/13-1,000NONPJ,matrix spike|| rec,10/16/2012,Anion,Chloride,n/a,=,102,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/16/2012,Anion,Chloride,n/a,=,182,mg/L,EPA 300.0,1,5
2012/13-1,000NONPJ,matrix spike dup|| rec,10/16/2012,Anion,Chloride,n/a,=,99,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/16/2012,Anion,Chloride,n/a,=,0.6,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike,10/16/2012,Anion,Chloride,n/a,=,337,mg/L,EPA 300.0,1,5
2012/13-1,000NONPJ,matrix spike|| rec,10/16/2012,Anion,Chloride,n/a,=,97,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/16/2012,Anion,Chloride,n/a,=,334,mg/L,EPA 300.0,1,5
2012/13-1,000NONPJ,matrix spike dup|| rec,10/16/2012,Anion,Chloride,n/a,=,90,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/16/2012,Anion,Chloride,n/a,=,0.8,%,EPA 300.0,-88,-88
2012/13-1,Lab,method blank,10/16/2012,Anion,Chloride,n/a,<,0.1,mg/L,EPA 300.0,0.1,0.5
2012/13-1,Lab,LCS,10/16/2012,Anion,Chloride,n/a,=,3.91,mg/L,EPA 300.0,0.1,0.5
2012/13-1,Lab,LCS|| rec,10/16/2012,Anion,Chloride,n/a,=,98,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike,10/16/2012,Anion,Fluoride,n/a,=,19.5,mg/L,EPA 300.0,0.2,1
2012/13-1,000NONPJ,matrix spike|| rec,10/16/2012,Anion,Fluoride,n/a,=,96,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/16/2012,Anion,Fluoride,n/a,=,19.6,mg/L,EPA 300.0,0.2,1
2012/13-1,000NONPJ,matrix spike dup|| rec,10/16/2012,Anion,Fluoride,n/a,=,96,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/16/2012,Anion,Fluoride,n/a,=,0.2,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike,10/16/2012,Anion,Fluoride,n/a,=,19.2,mg/L,EPA 300.0,0.2,1
2012/13-1,000NONPJ,matrix spike|| rec,10/16/2012,Anion,Fluoride,n/a,=,94,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/16/2012,Anion,Fluoride,n/a,=,19.3,mg/L,EPA 300.0,0.2,1
2012/13-1,000NONPJ,matrix spike dup|| rec,10/16/2012,Anion,Fluoride,n/a,=,95,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/16/2012,Anion,Fluoride,n/a,=,0.4,%,EPA 300.0,-88,-88
2012/13-1,Lab,method blank,10/16/2012,Anion,Fluoride,n/a,<,0.02,mg/L,EPA 300.0,0.02,0.1
2012/13-1,Lab,LCS,10/16/2012,Anion,Fluoride,n/a,=,2.05,mg/L,EPA 300.0,0.02,0.1
2012/13-1,Lab,LCS|| rec,10/16/2012,Anion,Fluoride,n/a,=,103,%,EPA 300.0,-88,-88
2012/13-1,000NONPJ,matrix spike,10/17/2012,Anion,Perchlorate,n/a,=,14.1,µg/L,EPA 314.0,0.95,2
2012/13-1,000NONPJ,matrix spike dup,10/17/2012,Anion,Perchlorate,n/a,=,13.1,µg/L,EPA 314.0,0.95,2
2012/13-1,000NONPJ,matrix spike dup|| rec,10/17/2012,Anion,Perchlorate,n/a,=,102,%,EPA 314.0,-88,-88
2012/13-1,000NONPJ,matrix spike|| rec,10/17/2012,Anion,Perchlorate,n/a,=,112,%,EPA 314.0,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/17/2012,Anion,Perchlorate,n/a,=,7,%,EPA 314.0,-88,-88
2012/13-1,Lab,LCS,10/17/2012,Anion,Perchlorate,n/a,=,9.39,µg/L,EPA 314.0,0.95,2
2012/13-1,Lab,LCS|| rec,10/17/2012,Anion,Perchlorate,n/a,=,94,%,EPA 314.0,-88,-88
2012/13-1,Lab,method blank,10/17/2012,Anion,Perchlorate,n/a,<,0.95,µg/L,EPA 314.0,0.95,2
2012/13-1,000NONPJ,matrix spike,10/17/2012,Cation,Calcium,Total,=,206,mg/L,EPA 200.7,0.016,0.1
2012/13-1,000NONPJ,matrix spike|| rec,10/17/2012,Cation,Calcium,Total,=,99,%,EPA 200.7,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/17/2012,Cation,Calcium,Total,=,204,mg/L,EPA 200.7,0.016,0.1
2012/13-1,000NONPJ,matrix spike dup|| rec,10/17/2012,Cation,Calcium,Total,=,96,%,EPA 200.7,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/17/2012,Cation,Calcium,Total,=,0.7,%,EPA 200.7,-88,-88
2012/13-1,Lab,method blank,10/17/2012,Cation,Calcium,Total,<,0.016,mg/L,EPA 200.7,0.016,0.1
2012/13-1,Lab,LCS,10/17/2012,Cation,Calcium,Total,=,48.7,mg/L,EPA 200.7,0.016,0.1
2012/13-1,Lab,LCS|| rec,10/17/2012,Cation,Calcium,Total,=,97,%,EPA 200.7,-88,-88
2012/13-1,000NONPJ,matrix spike,10/17/2012,Cation,Magnesium,Total,=,138,mg/L,EPA 200.7,0.012,0.1
2012/13-1,000NONPJ,matrix spike|| rec,10/17/2012,Cation,Magnesium,Total,=,103,%,EPA 200.7,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/17/2012,Cation,Magnesium,Total,=,139,mg/L,EPA 200.7,0.012,0.1
2012/13-1,000NONPJ,matrix spike dup|| rec,10/17/2012,Cation,Magnesium,Total,=,105,%,EPA 200.7,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/17/2012,Cation,Magnesium,Total,=,0.6,%,EPA 200.7,-88,-88
2012/13-1,Lab,method blank,10/17/2012,Cation,Magnesium,Total,<,0.012,mg/L,EPA 200.7,0.012,0.1
2012/13-1,Lab,LCS,10/17/2012,Cation,Magnesium,Total,=,50,mg/L,EPA 200.7,0.012,0.1
2012/13-1,Lab,LCS|| rec,10/17/2012,Cation,Magnesium,Total,=,100,%,EPA 200.7,-88,-88
2012/13-1,000NONPJ,lab duplicate,10/22/2012,Conventional,Alkalinity as CaCO3,n/a,=,934,mg/L,SM 2320 B,0.56,2
2012/13-1,000NONPJ,lab duplicate|| RPD,10/22/2012,Conventional,Alkalinity as CaCO3,n/a,=,2,%,SM 2320 B,0.56,2
2012/13-1,Lab,LCS,10/22/2012,Conventional,Alkalinity as CaCO3,n/a,=,242,mg/L,SM 2320 B,0.56,2
2012/13-1,Lab,LCS|| rec,10/22/2012,Conventional,Alkalinity as CaCO3,n/a,=,97,%,SM 2320 B,-88,-88
2012/13-1,Lab,method blank,10/22/2012,Conventional,Alkalinity as CaCO3,n/a,<,0.56,mg/L,SM 2320 B,0.56,2
2012/13-1,Lab,LCS,10/17/2012,Conventional,BOD,n/a,=,183,mg/L,SM 5210 B,0.1,2
2012/13-1,Lab,LCS|| rec,10/17/2012,Conventional,BOD,n/a,=,92,%,SM 5210 B,-88,-88
2012/13-1,000NONPJ,lab duplicate,10/13/2012,Conventional,COD,n/a,=,4760,mg/L,EPA 410.4,7.3,50
2012/13-1,000NONPJ,lab duplicate|| RPD,10/13/2012,Conventional,COD,n/a,=,3,%,EPA 410.4,7.3,50
2012/13-1,000NONPJ,matrix spike,10/13/2012,Conventional,COD,n/a,=,2340,mg/L,EPA 410.4,1.5,10
2012/13-1,000NONPJ,matrix spike,10/13/2012,Conventional,COD,n/a,=,234,mg/L,EPA 410.4,1.5,10
2012/13-1,000NONPJ,matrix spike dup,10/13/2012,Conventional,COD,n/a,=,237,mg/L,EPA 410.4,1.5,10
2012/13-1,000NONPJ,matrix spike dup,10/13/2012,Conventional,COD,n/a,=,2370,mg/L,EPA 410.4,1.5,10
2012/13-1,000NONPJ,matrix spike dup|| rec,10/13/2012,Conventional,COD,n/a,=,99,%,EPA 410.4,-88,-88
2012/13-1,000NONPJ,matrix spike dup|| rec,10/13/2012,Conventional,COD,n/a,=,101,%,EPA 410.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| rec,10/13/2012,Conventional,COD,n/a,=,99,%,EPA 410.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| rec,10/13/2012,Conventional,COD,n/a,=,97,%,EPA 410.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/13/2012,Conventional,COD,n/a,=,1,%,EPA 410.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/13/2012,Conventional,COD,n/a,=,1,%,EPA 410.4,-88,-88
2012/13-1,Lab,LCS,10/13/2012,Conventional,COD,n/a,=,106,mg/L,EPA 410.4,0.73,5
2012/13-1,Lab,LCS|| rec,10/13/2012,Conventional,COD,n/a,=,106,%,EPA 410.4,-88,-88
2012/13-1,Lab,method blank,10/13/2012,Conventional,COD,n/a,<,0.73,mg/L,EPA 410.4,0.73,5
2012/13-1,000NONPJ,matrix spike,10/25/2012,Conventional,Cyanide,Total,=,0.0843,mg/L,EPA 335.4,0.0027,0.004
2012/13-1,000NONPJ,matrix spike|| rec,10/25/2012,Conventional,Cyanide,Total,=,93,%,EPA 335.4,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/25/2012,Conventional,Cyanide,Total,=,0.0834,mg/L,EPA 335.4,0.0027,0.004
2012/13-1,000NONPJ,matrix spike dup|| rec,10/25/2012,Conventional,Cyanide,Total,=,92,%,EPA 335.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/25/2012,Conventional,Cyanide,Total,=,1,%,EPA 335.4,-88,-88
2012/13-1,000NONPJ,matrix spike,10/25/2012,Conventional,Cyanide,Total,=,0.0883,mg/L,EPA 335.4,0.0027,0.004
2012/13-1,000NONPJ,matrix spike|| rec,10/25/2012,Conventional,Cyanide,Total,=,98,%,EPA 335.4,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/25/2012,Conventional,Cyanide,Total,=,0.0877,mg/L,EPA 335.4,0.0027,0.004
2012/13-1,000NONPJ,matrix spike dup|| rec,10/25/2012,Conventional,Cyanide,Total,=,97,%,EPA 335.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/25/2012,Conventional,Cyanide,Total,=,0.7,%,EPA 335.4,-88,-88
2012/13-1,Lab,method blank,10/25/2012,Conventional,Cyanide,Total,<,0.0027,mg/L,EPA 335.4,0.0027,0.004
2012/13-1,Lab,LCS,10/25/2012,Conventional,Cyanide,Total,=,0.0441,mg/L,EPA 335.4,0.0027,0.004
2012/13-1,Lab,LCS|| rec,10/25/2012,Conventional,Cyanide,Total,=,98,%,EPA 335.4,-88,-88
2012/13-1,000NONPJ,matrix spike,10/17/2012,Conventional,Hardness as CaCO3,Total,=,1100,mg/L,EPA 200.7,0.089,0.66
2012/13-1,000NONPJ,matrix spike dup,10/17/2012,Conventional,Hardness as CaCO3,Total,=,1100,mg/L,EPA 200.7,0.089,0.66
2012/13-1,Lab,method blank,10/17/2012,Conventional,Hardness as CaCO3,Total,<,0.66,mg/L,EPA 200.7,0.089,0.66
2012/13-1,Lab,LCS,10/17/2012,Conventional,Hardness as CaCO3,Total,=,330,mg/L,EPA 200.7,0.089,0.66
2012/13-1,000NONPJ,matrix spike,10/13/2012,Conventional,MBAS,n/a,=,0.196,mg/L,SM 5540 C,0.019,0.05
2012/13-1,000NONPJ,matrix spike dup,10/13/2012,Conventional,MBAS,n/a,=,0.207,mg/L,SM 5540 C,0.019,0.05
2012/13-1,000NONPJ,matrix spike dup|| rec,10/13/2012,Conventional,MBAS,n/a,=,104,%,SM 5540 C,-88,-88
2012/13-1,000NONPJ,matrix spike|| rec,10/13/2012,Conventional,MBAS,n/a,=,98,%,SM 5540 C,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/13/2012,Conventional,MBAS,n/a,=,6,%,SM 5540 C,-88,-88
2012/13-1,Lab,LCS,10/13/2012,Conventional,MBAS,n/a,=,0.181,mg/L,SM 5540 C,0.019,0.05
2012/13-1,Lab,LCS|| rec,10/13/2012,Conventional,MBAS,n/a,=,91,%,SM 5540 C,-88,-88
2012/13-1,Lab,method blank,10/13/2012,Conventional,MBAS,n/a,<,0.019,mg/L,SM 5540 C,0.019,0.05
2012/13-1,000NONPJ,matrix spike,10/23/2012,Conventional,Phenolics,n/a,=,0.321,mg/L,EPA 420.4,0.0042,0.01
2012/13-1,000NONPJ,matrix spike|| rec,10/23/2012,Conventional,Phenolics,n/a,=,103,%,EPA 420.4,-88,-88
2012/13-1,000NONPJ,matrix spike dup,10/23/2012,Conventional,Phenolics,n/a,=,0.315,mg/L,EPA 420.4,0.0042,0.01
2012/13-1,000NONPJ,matrix spike dup|| rec,10/23/2012,Conventional,Phenolics,n/a,=,100,%,EPA 420.4,-88,-88
2012/13-1,000NONPJ,matrix spike|| RPD,10/23/2012,Conventional,Phenolics,n/a,=,2,%,EPA 420.4,-88,-88
2012/13-1,Lab,LCS,10/23/2012,Conventional,Phenolics,n/a,=,0.102,mg/L,EPA 420.4,0.0042,0.01
2012/13-1,Lab,LCS|| rec,10/23/2012,Conventional,Phenolics,n/a,=,102,%,EPA 420.4,-88,-88
2012/13-1,Lab,method blank,10/23/2012,Conventional,Phenolics,n/a,<,0.0042,mg/L,EPA 420.4,0.0042,0.01
2012/13-1,000NONPJ,lab duplicate,10/17/2012,Conventional,Specific Conductance,n/a,=,1650,µmhos/cm,SM 2510 B,0.47,4
2012/13-1,000NONPJ,lab duplicate|| RPD,10/17/2012,Conventional,Specific Conductance,n/a,=,0.6,%,SM 2510 B,0.47,4
2012/13-1,Lab,LCS,10/17/2012,Conventional,Specific Conductance,n/a,=,203,µmhos/cm,SM 2510 B,0.23,2
2012/13-1,Lab,LCS|| rec,10/17/2012,Conventional,Specific Conductance,n/a,=,102,%,SM 2510 B,-88,-88
2012/13-1,Lab,method blank,10/17/2012,Conventional,Specific Conductance,n/a,DNQ,0.47,µmhos/cm,SM 2510 B,0.23,2
2012/13-1,000NONPJ,lab duplicate,10/16/2012,Conventional,Total Dissolved Solids,n/a,=,589,mg/L,SM 2540 C,4,10
2012/13-1,000NONPJ,lab duplicate|| RPD,10/16/2012,Conventional,Total Dissolved Solids,n/a,=,1,%,SM 2540 C,4,10
2012/13-1,Lab,LCS,10/16/2012,Conventional,Total Dissolved Solids,n/a,=,812,mg/L,SM 2540 C,4,10
2012/13-1,Lab,LCS|| rec,10/16/2012,Conventional,Total Dissolved Solids,n/a,=,99,%,SM 2540 C,-88,-88
2012/13-1,Lab,method blank,10/16/2012,Conventional,Total Dissolved Solids,n/a,<,4,mg/L,SM 2540 C,4,10
2012/13-1,000NONPJ,matrix spike,10/22/2012,Conventional,Total Organic Carbon,n/a,=,5.83,mg/L,SM 5310 C,0.009,0.3
